TENURE,MONTANT,FREQUENCE_RECH,REVENUE,ARPU_SEGMENT,FREQUENCE,DATA_VOLUME,ON_NET,ORANGE,MRG,REGULARITY,CHURN
K > 24 month,1500.0,3.0,1500.0,500.0,5.0,2043.0,9.0,13.0,NO,23,0
K > 24 month,7000.0,7.0,6990.0,2330.0,10.0,16370.0,3.0,20.0,NO,41,0
K > 24 month,4700.0,14.0,4686.0,1562.0,17.0,1460.0,112.0,113.0,NO,35,0
K > 24 month,8500.0,17.0,8677.0,2892.0,18.0,0.0,559.0,61.0,NO,50,0
K > 24 month,200.0,1.0,200.0,67.0,1.0,1.0,8.0,4.0,NO,55,0
K > 24 month,10900.0,5.0,10043.0,3348.0,10.0,566.0,166.0,157.0,NO,53,0
K > 24 month,4000.0,8.0,4000.0,1333.0,8.0,0.0,220.0,4.0,NO,53,0
K > 24 month,6350.0,34.0,6344.0,2115.0,36.0,6870.0,8.0,5.0,NO,47,0
K > 24 month,1000.0,2.0,1000.0,333.0,2.0,0.0,21.0,20.0,NO,19,0
K > 24 month,3000.0,6.0,2909.0,970.0,17.0,63.0,168.0,17.0,NO,54,0
H 15-18 month,8450.0,22.0,8049.0,2683.0,25.0,0.0,270.0,136.0,NO,59,0
K > 24 month,1450.0,5.0,1471.0,490.0,11.0,315.0,126.0,20.0,NO,54,0
I 18-21 month,6200.0,12.0,6010.0,2003.0,16.0,2995.0,1.0,5.0,NO,40,0
K > 24 month,4000.0,6.0,4000.0,1333.0,8.0,0.0,115.0,52.0,NO,58,0
K > 24 month,3500.0,6.0,3499.0,1166.0,6.0,0.0,161.0,106.0,NO,55,0
K > 24 month,5100.0,12.0,5100.0,1700.0,12.0,0.0,142.0,205.0,NO,58,0
K > 24 month,10850.0,21.0,10849.0,3616.0,27.0,0.0,395.0,293.0,NO,61,0
K > 24 month,400.0,2.0,400.0,133.0,2.0,1.0,35.0,8.0,NO,61,0
K > 24 month,12500.0,25.0,13000.0,4333.0,26.0,0.0,139.0,256.0,NO,62,0
K > 24 month,5000.0,10.0,6001.0,2000.0,14.0,229.0,55.0,89.0,NO,45,0
K > 24 month,2500.0,7.0,3399.0,1133.0,12.0,0.0,637.0,74.0,NO,57,0
F 9-12 month,600.0,3.0,584.0,195.0,4.0,0.0,4.0,10.0,NO,62,0
K > 24 month,21500.0,27.0,22090.0,7363.0,31.0,32470.0,145.0,784.0,NO,62,0
K > 24 month,1500.0,4.0,1481.0,494.0,6.0,122.0,9.0,2.0,NO,9,0
K > 24 month,2450.0,5.0,2451.0,817.0,6.0,400.0,43.0,9.0,NO,20,0
I 18-21 month,6500.0,12.0,6500.0,2167.0,12.0,0.0,134.0,233.0,NO,52,0
K > 24 month,25500.0,46.0,25500.0,8500.0,42.0,0.0,116.0,674.0,NO,62,0
K > 24 month,5200.0,11.0,5138.0,1713.0,13.0,10392.0,10.0,11.0,NO,55,0
K > 24 month,2600.0,9.0,2270.0,757.0,12.0,0.0,2800.0,67.0,NO,60,0
K > 24 month,4550.0,22.0,4762.0,1587.0,24.0,3434.0,5.0,0.0,NO,45,0
K > 24 month,5100.0,15.0,5101.0,1700.0,16.0,898.0,36.0,26.0,NO,61,0
K > 24 month,2200.0,5.0,2200.0,733.0,6.0,0.0,203.0,19.0,NO,54,0
K > 24 month,1000.0,2.0,1000.0,333.0,2.0,1024.0,31.0,35.0,NO,28,0
K > 24 month,3500.0,3.0,3500.0,1167.0,2.0,0.0,143.0,187.0,NO,36,0
K > 24 month,2800.0,11.0,2801.0,934.0,12.0,474.0,618.0,23.0,NO,49,0
K > 24 month,8300.0,21.0,8289.0,2763.0,29.0,12440.0,12.0,24.0,NO,62,0
K > 24 month,9200.0,47.0,9850.0,3283.0,48.0,6423.0,23.0,65.0,NO,62,0
K > 24 month,18300.0,56.0,17808.0,5936.0,61.0,126.0,2176.0,107.0,NO,62,0
K > 24 month,200.0,1.0,200.0,67.0,1.0,0.0,10.0,2.0,NO,25,0
K > 24 month,1100.0,5.0,1100.0,367.0,5.0,0.0,1173.0,30.0,NO,37,0
K > 24 month,8200.0,14.0,8201.0,2734.0,17.0,3010.0,250.0,50.0,NO,59,0
K > 24 month,1600.0,7.0,1584.0,528.0,10.0,0.0,279.0,24.0,NO,60,0
K > 24 month,14950.0,47.0,15950.0,5317.0,52.0,15305.0,3046.0,178.0,NO,62,0
K > 24 month,1000.0,5.0,1008.0,336.0,6.0,0.0,370.0,44.0,NO,50,0
K > 24 month,4400.0,23.0,4600.0,1533.0,26.0,313.0,790.0,52.0,NO,34,0
K > 24 month,3850.0,27.0,4051.0,1350.0,30.0,3360.0,0.0,0.0,NO,48,0
K > 24 month,23312.0,30.0,23183.0,7728.0,38.0,31026.0,8.0,284.0,NO,62,0
K > 24 month,10000.0,16.0,10011.0,3337.0,19.0,5452.0,66.0,152.0,NO,62,0
K > 24 month,3700.0,8.0,5424.0,1808.0,16.0,1123.0,318.0,22.0,NO,58,0
K > 24 month,1000.0,2.0,876.0,292.0,5.0,0.0,166.0,24.0,NO,7,0
K > 24 month,10250.0,23.0,10746.0,3582.0,28.0,15520.0,4.0,90.0,NO,61,0
K > 24 month,10000.0,19.0,10500.0,3500.0,20.0,0.0,219.0,133.0,NO,58,0
K > 24 month,9000.0,15.0,8711.0,2904.0,19.0,10036.0,21.0,226.0,NO,57,0
K > 24 month,400.0,2.0,401.0,134.0,2.0,0.0,8.0,5.0,NO,52,0
K > 24 month,500.0,1.0,500.0,167.0,5.0,0.0,7.0,13.0,NO,43,0
K > 24 month,2800.0,12.0,2703.0,901.0,14.0,19.0,75.0,53.0,NO,43,0
K > 24 month,2900.0,5.0,2902.0,967.0,10.0,74.0,296.0,6.0,NO,57,0
K > 24 month,2000.0,2.0,2000.0,667.0,4.0,4511.0,0.0,0.0,NO,53,0
K > 24 month,29450.0,83.0,30251.0,10084.0,82.0,19175.0,2413.0,70.0,NO,62,0
K > 24 month,7550.0,22.0,7504.0,2501.0,24.0,2807.0,24.0,33.0,NO,48,0
K > 24 month,4000.0,8.0,4500.0,1500.0,10.0,0.0,58.0,116.0,NO,48,0
K > 24 month,2050.0,11.0,2051.0,684.0,19.0,458.0,57.0,32.0,NO,45,0
K > 24 month,4650.0,9.0,4606.0,1535.0,8.0,0.0,84.0,55.0,NO,16,0
K > 24 month,22800.0,25.0,23300.0,7767.0,29.0,27850.0,1.0,479.0,NO,60,0
K > 24 month,5100.0,14.0,5474.0,1825.0,18.0,10619.0,4.0,12.0,NO,61,0
K > 24 month,13000.0,11.0,13010.0,4337.0,13.0,757.0,2000.0,190.0,NO,60,0
K > 24 month,4100.0,21.0,4300.0,1433.0,22.0,2659.0,1.0,8.0,NO,43,0
K > 24 month,900.0,3.0,900.0,300.0,3.0,0.0,37.0,34.0,NO,23,0
K > 24 month,3500.0,7.0,3500.0,1167.0,8.0,1994.0,38.0,30.0,NO,45,0
H 15-18 month,6300.0,15.0,5702.0,1901.0,16.0,0.0,145.0,111.0,NO,53,0
K > 24 month,9400.0,17.0,9354.0,3118.0,16.0,0.0,74.0,143.0,NO,38,0
K > 24 month,5500.0,10.0,5995.0,1998.0,16.0,11838.0,20.0,0.0,NO,57,0
K > 24 month,3850.0,9.0,4362.0,1454.0,17.0,7944.0,1.0,15.0,NO,57,0
K > 24 month,1250.0,3.0,1241.0,414.0,3.0,142.0,32.0,28.0,NO,25,0
K > 24 month,5900.0,13.0,5726.0,1909.0,15.0,336.0,473.0,30.0,NO,37,0
K > 24 month,2300.0,9.0,2030.0,677.0,11.0,3.0,43.0,37.0,NO,46,0
K > 24 month,25700.0,10.0,25705.0,8568.0,15.0,9125.0,4025.0,968.0,NO,62,0
K > 24 month,14250.0,48.0,14748.0,4916.0,50.0,6901.0,2964.0,177.0,NO,62,0
K > 24 month,3600.0,8.0,3600.0,1200.0,8.0,0.0,105.0,3.0,NO,50,0
K > 24 month,7700.0,23.0,8190.0,2730.0,30.0,5283.0,878.0,102.0,NO,53,0
K > 24 month,7750.0,17.0,8250.0,2750.0,18.0,3150.0,1.0,90.0,NO,49,0
K > 24 month,4000.0,8.0,3831.0,1277.0,16.0,632.0,2.0,3.0,NO,30,0
K > 24 month,4000.0,13.0,4367.0,1456.0,26.0,3966.0,0.0,2.0,NO,38,0
K > 24 month,5500.0,10.0,5337.0,1779.0,13.0,11305.0,61.0,10.0,NO,61,0
K > 24 month,2550.0,11.0,2189.0,730.0,12.0,0.0,439.0,57.0,NO,46,0
K > 24 month,4500.0,7.0,4508.0,1503.0,8.0,32.0,18.0,17.0,NO,12,0
K > 24 month,4600.0,12.0,4585.0,1528.0,13.0,0.0,31.0,147.0,NO,46,0
K > 24 month,2500.0,5.0,2500.0,833.0,5.0,0.0,23.0,8.0,NO,34,0
K > 24 month,4200.0,11.0,4200.0,1400.0,17.0,0.0,285.0,102.0,NO,54,0
K > 24 month,13500.0,23.0,14000.0,4667.0,26.0,0.0,60.0,241.0,NO,33,0
K > 24 month,17300.0,33.0,17485.0,5828.0,41.0,0.0,5615.0,82.0,NO,61,0
K > 24 month,3100.0,12.0,2768.0,923.0,16.0,0.0,2271.0,60.0,NO,60,0
K > 24 month,6200.0,12.0,7199.0,2400.0,15.0,0.0,198.0,93.0,NO,49,0
K > 24 month,3200.0,7.0,3201.0,1067.0,8.0,0.0,58.0,55.0,NO,37,0
K > 24 month,10300.0,39.0,11401.0,3800.0,53.0,343.0,1674.0,90.0,NO,58,0
K > 24 month,1200.0,4.0,1195.0,398.0,4.0,1.0,1.0,18.0,NO,9,0
K > 24 month,10100.0,23.0,11610.0,3870.0,36.0,20225.0,8.0,17.0,NO,52,0
K > 24 month,5200.0,21.0,5701.0,1900.0,23.0,5251.0,2557.0,2.0,NO,58,0
K > 24 month,4500.0,3.0,4502.0,1501.0,3.0,1746.0,19.0,39.0,NO,9,0
K > 24 month,8000.0,12.0,10000.0,3333.0,14.0,3.0,309.0,45.0,NO,58,0
K > 24 month,6200.0,13.0,6190.0,2063.0,15.0,4232.0,955.0,8.0,NO,32,0
K > 24 month,5500.0,6.0,4901.0,1634.0,8.0,7445.0,1.0,6.0,NO,59,0
K > 24 month,5300.0,13.0,5884.0,1961.0,22.0,8306.0,35.0,49.0,NO,56,0
K > 24 month,8300.0,19.0,8800.0,2933.0,20.0,0.0,130.0,165.0,NO,60,0
K > 24 month,4500.0,20.0,4937.0,1646.0,29.0,851.0,5.0,15.0,NO,41,0
K > 24 month,5000.0,1.0,5001.0,1667.0,5.0,0.0,276.0,345.0,NO,24,0
K > 24 month,16210.0,36.0,17694.0,5898.0,38.0,572.0,3511.0,96.0,NO,62,0
K > 24 month,800.0,3.0,987.0,329.0,5.0,147.0,1.0,2.0,NO,45,0
K > 24 month,25200.0,19.0,33168.0,11056.0,39.0,100.0,390.0,16.0,NO,60,0
K > 24 month,2550.0,11.0,3475.0,1158.0,17.0,160.0,5.0,52.0,NO,36,0
K > 24 month,4000.0,7.0,4500.0,1500.0,8.0,0.0,110.0,85.0,NO,54,0
K > 24 month,1000.0,2.0,997.0,332.0,4.0,1.0,57.0,11.0,NO,53,0
K > 24 month,19000.0,26.0,19471.0,6490.0,31.0,639.0,180.0,19.0,NO,53,0
K > 24 month,5050.0,7.0,5046.0,1682.0,11.0,9474.0,3.0,0.0,NO,53,0
K > 24 month,6000.0,12.0,6500.0,2167.0,13.0,0.0,135.0,121.0,NO,53,0
K > 24 month,6350.0,12.0,6785.0,2262.0,13.0,7808.0,7.0,140.0,NO,52,0
K > 24 month,4200.0,15.0,4648.0,1549.0,19.0,4794.0,181.0,9.0,NO,49,0
J 21-24 month,8800.0,20.0,8635.0,2878.0,55.0,9383.0,4.0,16.0,NO,62,0
K > 24 month,1300.0,5.0,1325.0,442.0,9.0,1907.0,31.0,3.0,NO,48,0
K > 24 month,250.0,1.0,250.0,83.0,1.0,0.0,0.0,6.0,NO,41,0
K > 24 month,700.0,2.0,692.0,231.0,2.0,42.0,16.0,8.0,NO,12,0
I 18-21 month,21450.0,29.0,21118.0,7039.0,36.0,16604.0,2.0,94.0,NO,61,0
K > 24 month,5000.0,10.0,5261.0,1754.0,12.0,1.0,52.0,99.0,NO,62,0
K > 24 month,3500.0,13.0,3700.0,1233.0,15.0,5973.0,13.0,1.0,NO,34,0
K > 24 month,19500.0,37.0,20499.0,6833.0,39.0,3.0,96.0,620.0,NO,62,0
K > 24 month,1200.0,3.0,1298.0,433.0,7.0,0.0,28.0,35.0,NO,32,0
K > 24 month,200.0,1.0,200.0,67.0,1.0,0.0,5.0,0.0,NO,33,0
K > 24 month,1200.0,3.0,1000.0,333.0,2.0,0.0,5.0,0.0,NO,41,0
K > 24 month,12500.0,10.0,10999.0,3666.0,13.0,12527.0,2114.0,417.0,NO,62,0
K > 24 month,10700.0,24.0,10400.0,3467.0,27.0,0.0,139.0,292.0,NO,58,0
K > 24 month,23200.0,42.0,23600.0,7867.0,64.0,2.0,7171.0,228.0,NO,62,0
K > 24 month,2400.0,11.0,2301.0,767.0,12.0,72.0,95.0,45.0,NO,37,0
K > 24 month,900.0,3.0,729.0,243.0,2.0,521.0,0.0,14.0,NO,9,0
K > 24 month,28700.0,50.0,28880.0,9627.0,53.0,71607.0,202.0,75.0,NO,53,0
K > 24 month,7300.0,52.0,7633.0,2544.0,57.0,2270.0,14.0,6.0,NO,62,0
K > 24 month,5500.0,13.0,6001.0,2000.0,15.0,0.0,204.0,253.0,NO,44,0
K > 24 month,6300.0,9.0,6297.0,2099.0,13.0,7604.0,21.0,6.0,NO,62,0
K > 24 month,1000.0,2.0,1500.0,500.0,3.0,0.0,24.0,1.0,NO,51,0
K > 24 month,9200.0,32.0,8805.0,2935.0,32.0,385.0,905.0,104.0,NO,60,0
K > 24 month,3800.0,12.0,3800.0,1267.0,13.0,1956.0,328.0,13.0,NO,56,0
K > 24 month,2700.0,6.0,2699.0,900.0,6.0,0.0,92.0,41.0,NO,49,0
K > 24 month,12800.0,23.0,12498.0,4166.0,26.0,0.0,30.0,55.0,NO,62,0
K > 24 month,27900.0,44.0,27904.0,9301.0,46.0,0.0,30.0,292.0,NO,52,0
K > 24 month,1500.0,2.0,2489.0,830.0,4.0,2857.0,0.0,13.0,NO,44,0
K > 24 month,19100.0,52.0,17611.0,5870.0,68.0,5864.0,275.0,86.0,NO,62,0
K > 24 month,6700.0,43.0,7248.0,2416.0,50.0,6238.0,3.0,27.0,NO,60,0
K > 24 month,12000.0,9.0,13602.0,4534.0,24.0,2207.0,662.0,99.0,NO,61,0
K > 24 month,2200.0,5.0,2199.0,733.0,7.0,0.0,53.0,13.0,NO,51,0
K > 24 month,18300.0,30.0,18680.0,6227.0,33.0,9226.0,521.0,410.0,NO,62,0
K > 24 month,3000.0,6.0,3000.0,1000.0,6.0,0.0,62.0,43.0,NO,47,0
K > 24 month,1900.0,7.0,1802.0,601.0,9.0,0.0,492.0,19.0,NO,43,0
K > 24 month,12700.0,26.0,12683.0,4228.0,27.0,1514.0,140.0,183.0,NO,60,0
K > 24 month,16000.0,4.0,15179.0,5060.0,36.0,5625.0,1242.0,184.0,NO,60,0
K > 24 month,15400.0,29.0,14510.0,4837.0,30.0,11219.0,227.0,185.0,NO,62,0
K > 24 month,500.0,1.0,500.0,167.0,1.0,0.0,3.0,14.0,NO,15,0
K > 24 month,10300.0,18.0,10301.0,3434.0,23.0,0.0,134.0,209.0,NO,60,0
K > 24 month,1500.0,3.0,1542.0,514.0,9.0,0.0,1.0,5.0,NO,7,0
K > 24 month,17000.0,33.0,17700.0,5900.0,36.0,0.0,574.0,244.0,NO,61,0
K > 24 month,2500.0,5.0,2999.0,1000.0,7.0,0.0,55.0,65.0,NO,30,0
K > 24 month,950.0,7.0,949.0,316.0,10.0,79.0,3.0,2.0,NO,58,0
K > 24 month,13000.0,24.0,13490.0,4497.0,24.0,11.0,176.0,131.0,NO,62,0
K > 24 month,1300.0,3.0,1100.0,367.0,4.0,0.0,31.0,20.0,NO,36,0
K > 24 month,500.0,1.0,500.0,167.0,1.0,2.0,0.0,8.0,NO,19,0
K > 24 month,11350.0,22.0,11352.0,3784.0,27.0,15874.0,2302.0,73.0,NO,62,0
K > 24 month,1100.0,2.0,2097.0,699.0,5.0,1942.0,0.0,20.0,NO,51,0
K > 24 month,16300.0,19.0,16301.0,5434.0,18.0,61882.0,9.0,62.0,NO,62,0
K > 24 month,7200.0,6.0,7184.0,2395.0,12.0,8137.0,7.0,5.0,NO,62,0
K > 24 month,3150.0,10.0,2820.0,940.0,13.0,894.0,1.0,12.0,NO,45,0
K > 24 month,1200.0,3.0,1200.0,400.0,4.0,0.0,5.0,11.0,NO,44,0
K > 24 month,6500.0,16.0,6488.0,2163.0,19.0,737.0,166.0,118.0,NO,57,0
K > 24 month,500.0,1.0,500.0,167.0,1.0,0.0,1.0,4.0,NO,47,0
K > 24 month,6000.0,1.0,4208.0,1403.0,7.0,1805.0,453.0,205.0,NO,53,0
K > 24 month,6850.0,25.0,6800.0,2267.0,27.0,5263.0,3.0,0.0,NO,55,0
K > 24 month,7500.0,13.0,7451.0,2484.0,14.0,3211.0,17.0,38.0,NO,17,0
K > 24 month,7100.0,4.0,6800.0,2267.0,4.0,12439.0,511.0,292.0,NO,57,0
K > 24 month,7900.0,21.0,7884.0,2628.0,26.0,2438.0,35.0,26.0,NO,34,0
K > 24 month,12500.0,5.0,13620.0,4540.0,9.0,19273.0,1168.0,391.0,NO,62,0
H 15-18 month,1100.0,3.0,1099.0,366.0,7.0,0.0,23.0,7.0,NO,32,0
K > 24 month,1500.0,3.0,1500.0,500.0,3.0,0.0,42.0,54.0,NO,39,0
K > 24 month,12700.0,28.0,12398.0,4133.0,26.0,2562.0,1624.0,271.0,NO,61,0
K > 24 month,1000.0,2.0,1000.0,333.0,2.0,0.0,3.0,22.0,NO,22,0
K > 24 month,1850.0,7.0,1849.0,616.0,9.0,15.0,4.0,23.0,NO,25,0
K > 24 month,6500.0,11.0,6499.0,2166.0,12.0,192.0,175.0,41.0,NO,47,0
K > 24 month,14400.0,38.0,16900.0,5633.0,41.0,1584.0,694.0,289.0,NO,59,0
K > 24 month,3900.0,14.0,3901.0,1300.0,16.0,2335.0,1.0,5.0,NO,24,0
K > 24 month,6600.0,21.0,6600.0,2200.0,23.0,5429.0,11.0,3.0,NO,61,0
I 18-21 month,12000.0,12.0,12000.0,4000.0,12.0,36672.0,0.0,8.0,NO,43,0
K > 24 month,2000.0,2.0,1998.0,666.0,3.0,249.0,1.0,3.0,NO,23,0
K > 24 month,14400.0,26.0,14899.0,4966.0,27.0,0.0,117.0,283.0,NO,58,0
K > 24 month,43500.0,47.0,43900.0,14633.0,50.0,198628.0,37.0,279.0,NO,62,0
K > 24 month,7500.0,15.0,8000.0,2667.0,16.0,0.0,411.0,150.0,NO,62,0
I 18-21 month,42500.0,72.0,44200.0,14733.0,68.0,0.0,6463.0,1627.0,NO,62,0
K > 24 month,7000.0,14.0,7000.0,2333.0,14.0,0.0,117.0,223.0,NO,56,0
K > 24 month,5200.0,11.0,4984.0,1661.0,13.0,0.0,383.0,180.0,NO,59,0
K > 24 month,8000.0,7.0,12999.0,4333.0,15.0,9878.0,10.0,117.0,NO,62,0
K > 24 month,5447.0,12.0,5047.0,1682.0,13.0,0.0,15.0,42.0,NO,35,0
K > 24 month,11912.0,44.0,10746.0,3582.0,42.0,3735.0,165.0,118.0,NO,59,0
K > 24 month,3200.0,22.0,3550.0,1183.0,28.0,2664.0,0.0,0.0,NO,36,0
K > 24 month,4200.0,9.0,4700.0,1567.0,9.0,0.0,193.0,58.0,NO,49,0
K > 24 month,6000.0,14.0,6002.0,2001.0,18.0,0.0,25.0,83.0,NO,48,0
K > 24 month,1100.0,4.0,1100.0,367.0,6.0,0.0,54.0,30.0,NO,39,0
K > 24 month,1300.0,3.0,1300.0,433.0,3.0,1915.0,184.0,27.0,NO,26,0
K > 24 month,9600.0,18.0,9480.0,3160.0,20.0,1483.0,93.0,41.0,NO,56,0
K > 24 month,2500.0,3.0,2482.0,827.0,5.0,1613.0,0.0,8.0,NO,40,0
K > 24 month,4300.0,7.0,4301.0,1434.0,10.0,1236.0,31.0,37.0,NO,60,0
K > 24 month,9000.0,17.0,9000.0,3000.0,16.0,1407.0,54.0,194.0,NO,41,0
K > 24 month,4750.0,19.0,4556.0,1519.0,24.0,886.0,31.0,69.0,NO,40,0
K > 24 month,6850.0,15.0,6676.0,2225.0,19.0,1744.0,67.0,2.0,NO,59,0
K > 24 month,1000.0,2.0,1000.0,333.0,2.0,0.0,59.0,67.0,NO,36,0
K > 24 month,9200.0,19.0,9899.0,3300.0,22.0,0.0,8.0,202.0,NO,52,0
K > 24 month,7000.0,2.0,5168.0,1723.0,13.0,138.0,34.0,3.0,NO,30,0
K > 24 month,11600.0,22.0,12099.0,4033.0,26.0,0.0,631.0,222.0,NO,61,0
K > 24 month,1900.0,14.0,1981.0,660.0,32.0,0.0,5.0,6.0,NO,58,0
K > 24 month,8700.0,28.0,9437.0,3146.0,37.0,3287.0,2059.0,105.0,NO,54,0
K > 24 month,600.0,1.0,601.0,200.0,2.0,3.0,5.0,20.0,NO,15,0
K > 24 month,10700.0,10.0,10701.0,3567.0,10.0,23873.0,1.0,14.0,NO,62,0
H 15-18 month,6500.0,13.0,6489.0,2163.0,17.0,6442.0,31.0,37.0,NO,52,0
K > 24 month,800.0,2.0,798.0,266.0,3.0,1.0,28.0,18.0,NO,38,0
K > 24 month,4500.0,19.0,4405.0,1468.0,26.0,355.0,736.0,48.0,NO,61,0
K > 24 month,3000.0,6.0,2800.0,933.0,7.0,0.0,43.0,6.0,NO,44,0
K > 24 month,3850.0,8.0,3822.0,1274.0,8.0,6830.0,90.0,73.0,NO,39,0
K > 24 month,7500.0,15.0,7000.0,2333.0,13.0,0.0,221.0,76.0,NO,50,0
K > 24 month,4500.0,16.0,4501.0,1500.0,17.0,28.0,179.0,23.0,NO,60,0
K > 24 month,4500.0,10.0,4485.0,1495.0,17.0,0.0,1503.0,76.0,NO,38,0
I 18-21 month,7000.0,14.0,8000.0,2667.0,17.0,0.0,1035.0,199.0,NO,55,0
K > 24 month,3000.0,3.0,3001.0,1000.0,6.0,2299.0,47.0,19.0,NO,54,0
K > 24 month,1400.0,4.0,2401.0,800.0,8.0,23.0,66.0,12.0,NO,27,0
K > 24 month,6500.0,13.0,6800.0,2267.0,14.0,0.0,46.0,138.0,NO,61,0
K > 24 month,7500.0,40.0,8124.0,2708.0,67.0,6727.0,4.0,37.0,NO,62,0
K > 24 month,8900.0,21.0,8709.0,2903.0,24.0,2893.0,7.0,158.0,NO,44,0
K > 24 month,46500.0,68.0,47999.0,16000.0,61.0,27675.0,887.0,785.0,NO,62,0
K > 24 month,3500.0,3.0,3156.0,1052.0,7.0,2.0,95.0,46.0,NO,62,0
K > 24 month,5700.0,8.0,6756.0,2252.0,10.0,8943.0,43.0,75.0,NO,32,0
K > 24 month,500.0,2.0,335.0,112.0,3.0,1.0,186.0,5.0,NO,51,0
K > 24 month,42900.0,50.0,43397.0,14466.0,57.0,2194.0,6.0,64.0,NO,62,0
K > 24 month,4050.0,12.0,4050.0,1350.0,12.0,3150.0,66.0,17.0,NO,15,0
K > 24 month,7500.0,13.0,8000.0,2667.0,15.0,0.0,17.0,177.0,NO,42,0
F 9-12 month,11900.0,18.0,11004.0,3668.0,17.0,1554.0,1337.0,347.0,NO,41,0
K > 24 month,5500.0,13.0,6592.0,2197.0,18.0,107.0,949.0,9.0,NO,38,0
K > 24 month,8500.0,13.0,6560.0,2187.0,16.0,0.0,166.0,41.0,NO,62,0
K > 24 month,5550.0,13.0,5349.0,1783.0,15.0,0.0,357.0,83.0,NO,62,0
K > 24 month,13400.0,26.0,14500.0,4833.0,28.0,0.0,159.0,216.0,NO,55,0
K > 24 month,7500.0,16.0,8000.0,2667.0,17.0,0.0,57.0,180.0,NO,49,0
K > 24 month,22700.0,41.0,23700.0,7900.0,43.0,4.0,153.0,465.0,NO,61,0
K > 24 month,3950.0,8.0,3951.0,1317.0,11.0,3398.0,1515.0,35.0,NO,47,0
K > 24 month,21500.0,51.0,21214.0,7071.0,59.0,0.0,766.0,400.0,NO,62,0
K > 24 month,5600.0,4.0,5601.0,1867.0,9.0,14.0,117.0,63.0,NO,35,0
K > 24 month,2500.0,3.0,2532.0,844.0,5.0,4997.0,3.0,27.0,NO,62,0
K > 24 month,4500.0,14.0,4868.0,1623.0,21.0,58.0,21.0,44.0,NO,40,0
K > 24 month,10450.0,25.0,11038.0,3679.0,54.0,4874.0,29.0,9.0,NO,62,0
K > 24 month,2300.0,9.0,2110.0,703.0,14.0,53.0,118.0,13.0,NO,34,0
K > 24 month,15500.0,25.0,15501.0,5167.0,26.0,8.0,71.0,208.0,NO,53,0
K > 24 month,4350.0,10.0,4849.0,1616.0,11.0,183.0,170.0,66.0,NO,61,0
K > 24 month,21500.0,34.0,21494.0,7165.0,35.0,10933.0,19.0,250.0,NO,60,0
K > 24 month,1200.0,6.0,1200.0,400.0,6.0,0.0,468.0,44.0,NO,18,0
K > 24 month,26800.0,65.0,27483.0,9161.0,64.0,7007.0,724.0,1639.0,NO,61,0
K > 24 month,1800.0,5.0,2101.0,700.0,7.0,1.0,996.0,8.0,NO,59,0
K > 24 month,5500.0,8.0,5499.0,1833.0,27.0,2.0,28.0,90.0,NO,52,0
K > 24 month,10500.0,9.0,10501.0,3500.0,10.0,0.0,844.0,253.0,NO,59,0
K > 24 month,10000.0,18.0,8209.0,2736.0,22.0,91.0,16.0,77.0,NO,54,0
I 18-21 month,6650.0,11.0,6185.0,2062.0,36.0,5093.0,1.0,2.0,NO,62,0
K > 24 month,200.0,1.0,200.0,67.0,1.0,0.0,28.0,6.0,NO,50,0
K > 24 month,5450.0,32.0,5550.0,1850.0,35.0,2275.0,3.0,1.0,NO,53,0
K > 24 month,14050.0,22.0,13650.0,4550.0,29.0,7701.0,245.0,194.0,NO,62,0
K > 24 month,5450.0,12.0,5251.0,1750.0,16.0,6595.0,77.0,4.0,NO,58,0
K > 24 month,4500.0,7.0,3887.0,1296.0,15.0,2884.0,3.0,11.0,NO,53,0
J 21-24 month,4650.0,12.0,6360.0,2120.0,17.0,6373.0,5.0,66.0,NO,61,0
K > 24 month,1650.0,8.0,1662.0,554.0,14.0,89.0,19.0,20.0,NO,26,0
K > 24 month,12000.0,24.0,12500.0,4167.0,25.0,524.0,264.0,277.0,NO,61,0
K > 24 month,9550.0,31.0,10310.0,3437.0,39.0,905.0,840.0,390.0,NO,46,0
K > 24 month,7200.0,5.0,7442.0,2481.0,21.0,13074.0,2.0,9.0,NO,60,0
K > 24 month,10500.0,17.0,10500.0,3500.0,24.0,5912.0,37.0,65.0,NO,61,0
K > 24 month,3750.0,7.0,3735.0,1245.0,15.0,4449.0,6.0,60.0,NO,62,0
K > 24 month,6150.0,24.0,6250.0,2083.0,26.0,80.0,1632.0,111.0,NO,46,0
K > 24 month,5050.0,15.0,4727.0,1576.0,16.0,3.0,317.0,50.0,NO,30,0
K > 24 month,700.0,3.0,700.0,233.0,3.0,333.0,90.0,21.0,NO,35,0
K > 24 month,4300.0,29.0,3853.0,1284.0,29.0,802.0,7.0,0.0,NO,54,0
K > 24 month,19500.0,39.0,21000.0,7000.0,41.0,0.0,1324.0,9.0,NO,62,0
K > 24 month,9000.0,3.0,9000.0,3000.0,3.0,0.0,2072.0,322.0,NO,61,0
K > 24 month,5000.0,8.0,5011.0,1670.0,14.0,6523.0,49.0,19.0,NO,61,0
K > 24 month,9500.0,18.0,9499.0,3166.0,18.0,1.0,48.0,216.0,NO,50,0
K > 24 month,8000.0,16.0,7939.0,2646.0,18.0,15817.0,2.0,11.0,NO,62,0
K > 24 month,11500.0,18.0,11465.0,3822.0,20.0,0.0,28.0,16.0,NO,33,0
